b_lam,b_xw,sc_s_key,sc_lam_key,C,power,r_squared
0.5455,0.28500000000000003,x,mixed,1.4276742083433476,0.9669301252219475,0.9999387621504793
0.5455,0.28500000000000003,x,beta,1.1701006695305485,1.4319623367610923,0.9997701560171259
0.5455,0.28500000000000003,w,no,2.115851916793662,0.6174148089938685,0.9997914868784162
0.5455,0.28500000000000003,w,D,1.6502740083496712,0.9556180008578321,0.9998416598686388
0.5455,0.28500000000000003,w,mixed,1.3557384287286702,1.393035241753633,0.9998750007895725
0.5455,0.28500000000000003,w,beta,1.4086635290240792,1.5818889365982334,0.9990528661094157
0.5455,0.28500000000000003,xw,no,1.9010697456648218,0.8586437005543224,0.9999615185207865
0.5455,0.28500000000000003,xw,D,1.7263867494215739,1.0,1.0
0.5455,0.28500000000000003,xw,mixed,1.4674850545449625,1.3919442863427773,0.9997116352549463
0.5455,0.28500000000000003,xw,beta,1.5203215595617487,1.5696035817283513,0.9988788750320389
0.5455,0.31000000000000005,,no,2.4885976858218966,0.0,0.0
0.5455,0.31000000000000005,,D,2.4552469913893984,0.040636241149720524,0.9184368518137701
0.5455,0.31000000000000005,,mixed,1.3352018517674498,0.9483095208429848,0.9995154825896503
0.5455,0.31000000000000005,,beta,1.069529965902153,1.4476465775429863,0.999883339045158
0.5455,0.31000000000000005,x,no,1.6357624882930888,0.6028914304449099,0.9801118663693753
0.5455,0.31000000000000005,x,D,2.9191020387021975,-0.03427066170359181,0.10268790997776411
0.5455,0.31000000000000005,x,mixed,1.4557945576401319,0.9655010229316534,0.9999351323564113
0.5455,0.31000000000000005,x,beta,1.193775943512649,1.426650325356774,0.9997810382933963
0.5455,0.31000000000000005,w,no,2.2310505343965708,0.616999276653996,0.9998774959319595
0.5455,0.31000000000000005,w,D,1.7507570713369582,0.9554967191620577,0.9998472677297312
0.5455,0.31000000000000005,w,mixed,1.444574528733709,1.3781292933432454,0.999891969487869
0.5455,0.31000000000000005,w,beta,1.487994990958627,1.5657241092107173,0.9991304153501215
0.5455,0.31000000000000005,xw,no,2.0490070859252185,0.856822920183301,0.9999697091820909
0.5455,0.31000000000000005,xw,D,1.8604899801114518,1.0,1.0
0.5455,0.31000000000000005,xw,mixed,1.588703172147506,1.3741308390786857,0.9997434896007735
0.5455,0.31000000000000005,xw,beta,1.6293053027194777,1.549934238267483,0.9989803940341873
0.5455,0.335,,no,2.4885976858218966,0.0,0.0
0.5455,0.335,,D,2.4552469913893984,0.040636241149720524,0.9184368518137701
0.5455,0.335,,mixed,1.3352018517674498,0.9483095208429848,0.9995154825896503
0.5455,0.335,,beta,1.069529965902153,1.4476465775429863,0.999883339045158
0.5455,0.335,x,no,1.634370033861158,0.6356753521800261,0.983445365349797
0.5455,0.335,x,D,2.9209043470104614,-0.025476141382996968,0.04148412354489994
0.5455,0.335,x,mixed,1.485266813930195,0.9642182344573752,0.9999318890893759
0.5455,0.335,x,beta,1.2187484953258099,1.4212411028908198,0.9997915755275786
0.5455,0.335,w,no,2.3380979625673746,0.6180176704861936,0.999892980460908
0.5455,0.335,w,D,1.8466194358887558,0.9553933744663913,0.9998523447045096
0.5455,0.335,w,mixed,1.5295622640240731,1.3648389725818213,0.999906638117621
0.5455,0.335,w,beta,1.563763347504153,1.5511915175209612,0.9991988905636495
0.5455,0.335,xw,no,2.19410004318457,0.8555394621296664,0.9999774242855678
0.5455,0.335,xw,D,1.9927865500009339,1.0,1.0
0.5455,0.335,xw,mixed,1.708691583282691,1.3580943214766683,0.9997718393420643
0.5455,0.335,xw,beta,1.737148432114836,1.531978393079944,0.999070991113724
0.5455,0.36000000000000004,,no,2.4885976858218966,0.0,0.0
0.5455,0.36000000000000004,,D,2.4552469913893984,0.040636241149720524,0.9184368518137701
0.5455,0.36000000000000004,,mixed,1.3352018517674498,0.9483095208429848,0.9995154825896503
0.5455,0.36000000000000004,,beta,1.069529965902153,1.4476465775429863,0.999883339045158
0.5455,0.36000000000000004,x,no,1.639987614607248,0.6645769903631789,0.9862065553417425
0.5455,0.36000000000000004,x,D,2.8843764475226283,-0.004988779176960531,0.001034357407686315
0.5455,0.36000000000000004,x,mixed,1.5160359118624969,0.9630796221984231,0.9999290537087686
0.5455,0.36000000000000004,x,beta,1.2449740245866834,1.415755863490921,0.9998017629947104
0.5455,0.36000000000000004,w,no,2.4380482236702457,0.62014519984666,0.9998547195022364
0.5455,0.36000000000000004,w,D,1.938389851745203,0.9553051702680664,0.9998569597399535
0.5455,0.36000000000000004,w,mixed,1.6111620614403142,1.352880414162118,0.9999192914845044
0.5455,0.36000000000000004,w,beta,1.636448866765833,1.5380039214802304,0.9992596709635452
0.5455,0.36000000000000004,xw,no,2.3364082877272594,0.8547351252473866,0.9999840736699438
0.5455,0.36000000000000004,xw,D,2.123444034940312,0.9999999999999999,1.0
0.5455,0.36000000000000004,xw,mixed,1.8276312572193996,1.3435567873779113,0.9997968918652387
0.5455,0.36000000000000004,xw,beta,1.844113959502522,1.5154688341464062,0.9991519060767468
0.5455,0.385,,no,2.4885976858218966,0.0,0.0
0.5455,0.385,,D,2.4552469913893984,0.040636241149720524,0.9184368518137701
0.5455,0.385,,mixed,1.3352018517674498,0.9483095208429848,0.9995154825896503
0.5455,0.385,,beta,1.069529965902153,1.4476465775429863,0.999883339045158
0.5455,0.385,x,no,1.6516325550965365,0.6900340535463229,0.9884843622134591
0.5455,0.385,x,D,2.8208893728702065,0.024011923422914985,0.015429724677056167
0.5455,0.385,x,mixed,1.5480458782454973,0.9620817548359152,0.9999266372604677
0.5455,0.385,x,beta,1.2724070100350953,1.4102145974087434,0.9998115977834174
0.5455,0.385,w,no,2.5318157157747385,0.6231302448477798,0.9997777779784848
0.5455,0.385,w,D,2.0265286018826556,0.95523078382021,0.9998611769475575
0.5455,0.385,w,mixed,1.6897704196731809,1.3420341507356714,0.9999302015176266
0.5455,0.385,w,beta,1.706450440759505,1.5259408391124683,0.9993138938633376
0.5455,0.385,xw,no,2.47601097509274,0.8543550907515017,0.9999891354265298
0.5455,0.385,xw,D,2.252600435893657,0.9999999999999999,1.0
0.5455,0.385,xw,mixed,1.9456580208304501,1.330300331427443,0.9998189384787615
0.5455,0.385,xw,beta,1.9503932224348834,1.5001998085702806,0.9992242546843487
0.5455,0.41000000000000003,,no,2.4885976858218966,0.0,0.0
0.5455,0.41000000000000003,,D,2.4552469913893984,0.040636241149720524,0.9184368518137701
0.5455,0.41000000000000003,,mixed,1.3352018517674498,0.9483095208429848,0.9995154825896503
0.5455,0.41000000000000003,,beta,1.069529965902153,1.4476465775429863,0.999883339045158
0.5455,0.41000000000000003,x,no,1.668434707754468,0.7124682359463944,0.990359408916958
0.5455,0.41000000000000003,x,D,2.7393711562729255,0.05910642861818182,0.06280593076924224
0.5455,0.41000000000000003,x,mixed,1.5812401577944886,0.9612200925571338,0.9999246413828151
0.5455,0.41000000000000003,x,beta,1.3010010280375863,1.404635991613584,0.999821078529222
0.5455,0.41000000000000003,w,no,2.6201913600581532,0.6267760432082261,0.9996748661395288
0.5455,0.41000000000000003,w,D,2.1114356720752587,0.9551697302688301,0.9998650533052381
0.5455,0.41000000000000003,w,mixed,1.7657290499227007,1.3321278690990825,0.9999396128280065
0.5455,0.41000000000000003,w,beta,1.7741034959088888,1.514829567736445,0.9993624975087914
0.5455,0.41000000000000003,xw,no,2.613004355744056,0.8543479531850491,0.9999922340854006
0.5455,0.41000000000000003,xw,D,2.3803695282350423,0.9999999999999999,1.0
0.5455,0.41000000000000003,xw,mixed,2.062873240227705,1.3181507638898038,0.9998382968810896
0.5455,0.41000000000000003,xw,beta,2.0561242345686037,1.486009295145558,0.9992890308716795
0.5455,0.43500000000000005,,no,2.4885976858218966,0.0,0.0
0.5455,0.43500000000000005,,D,2.4552469913893984,0.040636241149720524,0.9184368518137701
0.5455,0.43500000000000005,,mixed,1.3352018517674498,0.9483095208429848,0.9995154825896503
0.5455,0.43500000000000005,,beta,1.069529965902153,1.4476465775429863,0.999883339045158
0.5455,0.43500000000000005,x,no,1.6896424760385027,0.7322674601715159,0.9919019082276217
0.5455,0.43500000000000005,x,D,2.6466280524221757,0.09848331598458675,0.12357267678436479
0.5455,0.43500000000000005,x,mixed,1.6155619792534546,0.9604891590293868,0.9999230594249939
0.5455,0.43500000000000005,x,beta,1.3307090286997565,1.3990373789428405,0.9998302052102469
0.5455,0.43500000000000005,w,no,2.703858502824277,0.6309275130862395,0.999556243229935
0.5455,0.43500000000000005,w,D,2.193458736262294,0.9551219717990785,0.9998686381728619
0.5455,0.43500000000000005,w,mixed,1.8393331047998067,1.323024381677243,0.9999477389529787
0.5455,0.43500000000000005,w,beta,1.839691709236835,1.504532886738352,0.9994062582462186
0.5455,0.43500000000000005,xw,no,2.7474980478044677,0.8546660084719979,0.999993164394192
0.5455,0.43500000000000005,xw,D,2.5068457594738773,0.9999999999999999,1.0
0.5455,0.43500000000000005,xw,mixed,2.179351540932497,1.3069666829505637,0.9998552802382695
0.5455,0.43500000000000005,xw,beta,2.161405555106974,1.4727670989105925,0.9993471147977911
0.5455,0.46,,no,2.4885976858218966,0.0,0.0
0.5455,0.46,,D,2.4552469913893984,0.040636241149720524,0.9184368518137701
0.5455,0.46,,mixed,1.3352018517674498,0.9483095208429848,0.9995154825896503
0.5455,0.46,,beta,1.069529965902153,1.4476465775429863,0.999883339045158
0.5455,0.46,x,no,1.714610692698537,0.7497803579517246,0.9931714407315541
0.5455,0.46,x,D,2.547773138076277,0.14080785272375118,0.1878413109869116
0.5455,0.46,x,mixed,1.650954700417889,0.9598827165015341,0.9999218776954746
0.5455,0.46,x,beta,1.3614836272102275,1.3934347050269156,0.9998389789943983
0.5455,0.46,w,no,2.783407573417788,0.6354616167738744,0.999429899831444
0.5455,0.46,w,D,2.272900450994984,0.9550876798316041,0.9998719736687072
0.5455,0.46,w,mixed,1.9108382721325883,1.3146130857053155,0.999954763403678
0.5455,0.46,w,beta,1.9034568277554575,1.4949402190755845,0.9994458213070208
0.5455,0.46,xw,no,2.8796110618582587,0.8552654878764527,0.9999918813139294
0.5455,0.46,xw,D,2.6321084513603186,0.9999999999999998,1.0
0.5455,0.46,xw,mixed,2.295148011490732,1.2966315172474765,0.9998701815040492
0.5455,0.46,xw,beta,2.26630671091216,1.4603666909800523,0.9993992830272892
0.5455,0.48500000000000004,,no,2.4885976858218966,0.0,0.0
0.5455,0.48500000000000004,,D,2.4552469913893984,0.040636241149720524,0.9184368518137701
0.5455,0.48500000000000004,,mixed,1.3352018517674498,0.9483095208429848,0.9995154825896503
0.5455,0.48500000000000004,,beta,1.069529965902153,1.4476465775429863,0.999883339045158
0.5455,0.48500000000000004,x,no,1.742792192584284,0.7653136134679153,0.9942177029719388
0.5455,0.48500000000000004,x,D,2.447232076994267,0.18481629887665355,0.25114981584211105
0.5455,0.48500000000000004,x,mixed,1.687362135311413,0.959393935955651,0.9999210767651461
0.5455,0.48500000000000004,x,beta,1.393277427624316,1.387842502690198,0.9998474021264572
0.5455,0.48500000000000004,w,no,2.859349131741884,0.6402802099141165,0.999301860811158
0.5455,0.48500000000000004,w,D,2.350024878243588,0.9550670941912077,0.9998750954052533
0.5455,0.48500000000000004,w,mixed,1.9804667876279312,1.3068037890531798,0.9999608426384095
0.5455,0.48500000000000004,w,beta,1.9656061905248101,1.4859613655258,0.9994817257419591
0.5455,0.48500000000000004,xw,no,3.0094681488005923,0.8561066456604668,0.9999884724313685
0.5455,0.48500000000000004,xw,D,2.7562252559696048,0.9999999999999999,1.0
0.5455,0.48500000000000004,xw,mixed,2.4103035781325293,1.2870479083994881,0.9998832664413754
0.5455,0.48500000000000004,xw,beta,2.3708760959270743,1.4487194828936623,0.9994462191381174
0.5455,0.51,,no,2.4885976858218966,0.0,0.0
0.5455,0.51,,D,2.4552469913893984,0.040636241149720524,0.9184368518137701
0.5455,0.51,,mixed,1.3352018517674498,0.9483095208429848,0.9995154825896503
0.5455,0.51,,beta,1.069529965902153,1.4476465775429863,0.999883339045158
0.5455,0.51,x,no,1.7737232350022245,0.7791342870342065,0.9950816744211571
0.5455,0.51,x,D,2.348103459439284,0.22936007886024376,0.31133811922560606
0.5455,0.51,x,mixed,1.724728858099002,0.9590155587558334,0.9999206327602221
0.5455,0.51,x,beta,1.4260432178061189,1.382273933776648,0.999855477843876
0.5455,0.51,w,no,2.932125241224926,0.6453046671485722,0.9991765196937534
0.5455,0.51,w,D,2.425063035011886,0.9550604410976479,0.999878033328777
0.5455,0.51,w,mixed,2.048412482304751,1.2995221755832425,0.9999661095860646
0.5455,0.51,w,beta,2.0263186833289173,1.4775219377252684,0.9995144244072153
0.5455,0.51,xw,no,3.137196678788991,0.857153708172077,0.9999831239846315
0.5455,0.51,xw,D,2.8792549133508736,0.9999999999999999,1.0
0.5455,0.51,xw,mixed,2.5248488103541815,1.2781336867603386,0.9998947715422524
0.5455,0.51,xw,beta,2.475146882099527,1.4377507492041253,0.9994885239732739
0.586,0.01,,no,2.4885976858218966,0.0,0.0
0.586,0.01,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.01,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.01,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.01,x,no,2.2333847135937526,0.007178947683636055,0.9471374768779656
0.586,0.01,x,D,2.224552369494709,0.08994470768735263,0.9066416077275342
0.586,0.01,x,mixed,1.3087589269614524,0.9924407447457794,0.9999910711285256
0.586,0.01,x,beta,1.140245715525724,1.46486347378205,0.9996399323756863
0.586,0.01,w,no,0.3803589079890911,0.11562648124312894,0.7858808859751071
0.586,0.01,w,D,0.37863811682680515,0.1194231087954386,0.7709783350042934
0.586,0.01,w,mixed,0.05599336696810627,1.8104203694367518,0.9785271604610127
0.586,0.01,w,beta,0.036137947847975735,2.7034627511064326,0.9990454804037953
0.586,0.01,xw,no,0.06690004353164747,0.9965292080398417,0.9999990093629337
0.586,0.01,xw,D,0.0666533816659921,1.0,1.0
0.586,0.01,xw,mixed,0.039635402121964536,1.9880643790263144,0.9999986062034769
0.586,0.01,xw,beta,0.03383453516010007,2.7349665126503986,0.9996102429506787
0.586,0.035,,no,2.4885976858218966,0.0,0.0
0.586,0.035,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.035,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.035,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.035,x,no,2.1987107237807066,0.03578309682629985,0.9298368550663707
0.586,0.035,x,D,2.2428168098709214,0.08756614590346201,0.9030991222409529
0.586,0.035,x,mixed,1.3182657409893077,0.9900876530400534,0.9999882065534456
0.586,0.035,x,beta,1.1470289606938509,1.4625919964949425,0.9996514453386333
0.586,0.035,w,no,0.25508448606799683,0.9661075176483542,0.9973640283013305
0.586,0.035,w,D,0.24130129455019236,0.9834114761548888,0.9991804430893191
0.586,0.035,w,mixed,0.16157499459086327,1.8704834124345529,0.9999127018344822
0.586,0.035,w,beta,0.22298530863303725,2.1878940422849524,0.9980283562377259
0.586,0.035,xw,no,0.24057045278203712,0.9674003860002639,0.9999341333368272
0.586,0.035,xw,D,0.2327718512693889,1.0,1.0
0.586,0.035,xw,mixed,0.1548751215266115,1.8904086592069147,0.9999046217708701
0.586,0.035,xw,beta,0.2160190318970328,2.20303199557031,0.9978789134985889
0.586,0.060000000000000005,,no,2.4885976858218966,0.0,0.0
0.586,0.060000000000000005,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.060000000000000005,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.060000000000000005,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.060000000000000005,x,no,2.1424813038388884,0.07751833658457281,0.9246036187601794
0.586,0.060000000000000005,x,D,2.263779962543863,0.08551231435213934,0.8994968032669985
0.586,0.060000000000000005,x,mixed,1.3294553081536467,0.9877792429877938,0.9999850317975687
0.586,0.060000000000000005,x,beta,1.155367995940431,1.4600225297308238,0.9996630070635355
0.586,0.060000000000000005,w,no,0.4949377805918643,0.8511742961341381,0.9972215043095374
0.586,0.060000000000000005,w,D,0.41731004305077696,0.9741948247681295,0.9999437453147316
0.586,0.060000000000000005,w,mixed,0.30653302303818775,1.7592625885950857,0.9997993385346653
0.586,0.060000000000000005,w,beta,0.427397639349029,1.9792907164333806,0.9977653020125207
0.586,0.060000000000000005,xw,no,0.4220607158881493,0.9350744108662207,0.999836013818719
0.586,0.060000000000000005,xw,D,0.3972531743360506,1.0,1.0
0.586,0.060000000000000005,xw,mixed,0.29455607611229484,1.7799686067559515,0.9997099127984862
0.586,0.060000000000000005,xw,beta,0.4163420022274818,1.9928268004122498,0.9975618787062859
0.586,0.085,,no,2.4885976858218966,0.0,0.0
0.586,0.085,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.085,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.085,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.085,x,no,2.07199621862695,0.1292139792999369,0.9258010832041844
0.586,0.085,x,D,2.2873969039761883,0.08379924813278294,0.8959021757478812
0.586,0.085,x,mixed,1.3423077891062312,0.9855277215983254,0.9999815986771082
0.586,0.085,x,beta,1.1652488475055034,1.4571694348967015,0.9996745679896588
0.586,0.085,w,no,0.7382933267104439,0.7736016858273292,0.9974337749524205
0.586,0.085,w,D,0.5930896181285382,0.964843811528248,0.9998471649152315
0.586,0.085,w,mixed,0.4599623360516814,1.6711288318729551,0.9997339687024684
0.586,0.085,w,beta,0.610946795740991,1.864506818817082,0.9979081111996027
0.586,0.085,xw,no,0.6029834507005212,0.9119847490438283,0.9998230570753915
0.586,0.085,xw,D,0.5591828969669453,1.0,1.0
0.586,0.085,xw,mixed,0.4444580634229064,1.6916511975429938,0.9995693745222763
0.586,0.085,xw,beta,0.5987013400601425,1.8765301692870404,0.9976485278191947
0.586,0.11,,no,2.4885976858218966,0.0,0.0
0.586,0.11,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.11,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.11,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.11,x,no,1.994900269710487,0.187404790057993,0.9306225246608613
0.586,0.11,x,D,2.3136150546252647,0.08244232001370382,0.8923962286356353
0.586,0.11,x,mixed,1.356800307406679,0.9833444822896148,0.9999779638743747
0.586,0.11,x,beta,1.1766545908872414,1.4540484619192902,0.99968608340163
0.586,0.11,w,no,0.9653560677826897,0.7230622001000397,0.9972666228463906
0.586,0.11,w,D,0.756064831203845,0.9632577567360514,0.9998357867690906
0.586,0.11,w,mixed,0.6095470553760572,1.6054034015538834,0.9997050555434684
0.586,0.11,w,beta,0.772837352329913,1.7897541833776334,0.9981098800280475
0.586,0.11,xw,no,0.7791965691068353,0.8967699247605992,0.9998554199800777
0.586,0.11,xw,D,0.7179607183359179,1.0,1.0
0.586,0.11,xw,mixed,0.5948401336151603,1.6239328687138297,0.9995077037652946
0.586,0.11,xw,beta,0.7632024961749497,1.7996846250583696,0.9978327874862688
0.586,0.135,,no,2.4885976858218966,0.0,0.0
0.586,0.135,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.135,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.135,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.135,x,no,1.9180364222838193,0.2487396017733024,0.9373597370674174
0.586,0.135,x,D,2.3432812948003727,0.08112263976548022,0.8860460250182566
0.586,0.135,x,mixed,1.3729070199419382,0.9812399557559213,0.9999741871857201
0.586,0.135,x,beta,1.1895654250982195,1.450676513996479,0.9996975134092346
0.586,0.135,w,no,1.1764006475048505,0.6872720443957495,0.9975069909223346
0.586,0.135,w,D,0.9103354746601687,0.962285118316292,0.9998393629428383
0.586,0.135,w,mixed,0.7512973823892746,1.555103466099911,0.9997083857398129
0.586,0.135,w,beta,0.9168463065803416,1.7360571628963954,0.9983035578110708
0.586,0.135,xw,no,0.9503097099012299,0.8863550618799041,0.999888942455331
0.586,0.135,xw,D,0.8732983606431806,1.0,1.0
0.586,0.135,xw,mixed,0.7417932122812646,1.5710537126078372,0.999499018488448
0.586,0.135,xw,beta,0.9136352588571428,1.7435070002522415,0.9980314419465766
0.586,0.16000000000000003,,no,2.4885976858218966,0.0,0.0
0.586,0.16000000000000003,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.16000000000000003,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.16000000000000003,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.16000000000000003,x,no,1.8467003554387138,0.310315440587399,0.9448703400922317
0.586,0.16000000000000003,x,D,2.386723663363013,0.07599295646052695,0.8366112685452107
0.586,0.16000000000000003,x,mixed,1.390599207270265,0.9792234860064153,0.9999703297172291
0.586,0.16000000000000003,x,beta,1.2039587487354404,1.44707141384559,0.9997088228081424
0.586,0.16000000000000003,w,no,1.3701481067356223,0.6619703345737072,0.9979716644461707
0.586,0.16000000000000003,w,D,1.0558749872029882,0.9615710673541995,0.9998441539082671
0.586,0.16000000000000003,w,mixed,0.8842320877107823,1.5154629421737955,0.9997286606746046
0.586,0.16000000000000003,w,beta,1.0465737423683208,1.694944359250288,0.9984777503487744
0.586,0.16000000000000003,xw,no,1.1170333883374977,0.8787151473530685,0.9999122393449015
0.586,0.16000000000000003,xw,D,1.02516059896606,1.0,1.0
0.586,0.16000000000000003,xw,mixed,0.8842612618354752,1.5285935024097517,0.9995191402172368
0.586,0.16000000000000003,xw,beta,1.0534147921980566,1.6996805479904953,0.9982196784534614
0.586,0.18500000000000003,,no,2.4885976858218966,0.0,0.0
0.586,0.18500000000000003,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.18500000000000003,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.18500000000000003,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.18500000000000003,x,no,1.78438496496439,0.36987780949401333,0.9523938570702424
0.586,0.18500000000000003,x,D,2.454756147949462,0.06296189991845577,0.66205696148563
0.586,0.18500000000000003,x,mixed,1.4098453857189823,0.9773032337448193,0.9999664521123227
0.586,0.18500000000000003,x,beta,1.219809303139225,1.4432516477524886,0.9997199808472722
0.586,0.18500000000000003,w,no,1.547060200338995,0.6442963898060556,0.9984900813375871
0.586,0.18500000000000003,w,D,1.19290683232241,0.9610391929945209,0.9998494288735613
0.586,0.18500000000000003,w,mixed,1.0085924783777702,1.4833923405976335,0.9997551445600985
0.586,0.18500000000000003,w,beta,1.1647785236238881,1.662065013144475,0.9986295663549899
0.586,0.18500000000000003,xw,no,1.2800562358447014,0.8727779638188297,0.9999270365868758
0.586,0.18500000000000003,xw,D,1.1736853462652657,1.0,1.0
0.586,0.18500000000000003,xw,mixed,1.0223428804630847,1.4935889518420953,0.999552842452097
0.586,0.18500000000000003,xw,beta,1.1851666108192966,1.6639150047482174,0.9983906226020877
0.586,0.21000000000000002,,no,2.4885976858218966,0.0,0.0
0.586,0.21000000000000002,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.21000000000000002,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.21000000000000002,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.21000000000000002,x,no,1.7329293166298174,0.4258740221772952,0.9594601003875713
0.586,0.21000000000000002,x,D,2.542725083686428,0.04355798305689556,0.35801045423511346
0.586,0.21000000000000002,x,mixed,1.430611440746867,0.975486108888039,0.9999626128892881
0.586,0.21000000000000002,x,beta,1.2370892840272423,1.4392361385453942,0.9997309609289762
0.586,0.21000000000000002,w,no,1.7084739537012306,0.6322405664400869,0.9989629408282445
0.586,0.21000000000000002,w,D,1.3219578607072877,0.9606327401041098,0.9998547365782837
0.586,0.21000000000000002,w,mixed,1.1251037775363466,1.456842812438585,0.9997825123498021
0.586,0.21000000000000002,w,beta,1.2735771262040767,1.6349137776774882,0.9987606312670011
0.586,0.21000000000000002,xw,no,1.4398083363111522,0.868013316561051,0.9999371347515685
0.586,0.21000000000000002,xw,D,1.31910908843024,0.9999999999999999,1.0
0.586,0.21000000000000002,xw,mixed,1.1565367743325634,1.46407317380765,0.9995915587868892
0.586,0.21000000000000002,xw,beta,1.3108500216180001,1.6337560057811475,0.9985434147098664
0.586,0.23500000000000001,,no,2.4885976858218966,0.0,0.0
0.586,0.23500000000000001,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.23500000000000001,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.23500000000000001,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.23500000000000001,x,no,1.692883785829194,0.4773934716147837,0.9658175453846274
0.586,0.23500000000000001,x,D,2.6408371041383893,0.0211533613030715,0.0850037498404782
0.586,0.23500000000000001,x,mixed,1.4528607832354479,0.9737777318518772,0.9999588669558725
0.586,0.23500000000000001,x,beta,1.2557685002449552,1.4350440159423723,0.999741740267062
0.586,0.23500000000000001,w,no,1.8560087982003475,0.6243795199085004,0.9993434972317402
0.586,0.23500000000000001,w,D,1.4436940540413954,0.9603120214021305,0.9998598295292798
0.586,0.23500000000000001,w,mixed,1.2346146240547513,1.4344276790881925,0.9998083709453749
0.586,0.23500000000000001,w,beta,1.3746033914326883,1.6119334070011593,0.9988737559691152
0.586,0.23500000000000001,xw,no,1.5965069127240052,0.8641568370763918,0.9999453937729081
0.586,0.23500000000000001,xw,D,1.461709793595378,1.0,1.0
0.586,0.23500000000000001,xw,mixed,1.2874295207502053,1.4387151591663832,0.9996307326822316
0.586,0.23500000000000001,xw,beta,1.4319241182037685,1.6076906603190717,0.9986792173430304
0.586,0.26,,no,2.4885976858218966,0.0,0.0
0.586,0.26,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.26,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.26,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.26,x,no,1.66392946639823,0.5240424316876929,0.9713685691786489
0.586,0.26,x,D,2.7427591087041474,-0.0021634634074768925,0.0007787255198962173
0.586,0.26,x,mixed,1.4765545281476216,0.9721824228480805,0.9999552643536475
0.586,0.26,x,beta,1.2758144710050938,1.4306944356595916,0.9997522995252165
0.586,0.26,w,no,1.9912943288818472,0.6196881308578047,0.9996180711257615
0.586,0.26,w,D,1.5588180051523506,0.9600503457623123,0.9998645913804001
0.586,0.26,w,mixed,1.3379509802932728,1.415183889983356,0.999831799691436
0.586,0.26,w,beta,1.4691321107305082,1.5920998581759176,0.998971764133454
0.586,0.26,xw,no,1.7502467214759818,0.8610645004518899,0.9999533562669177
0.586,0.26,xw,D,1.6017690625860757,1.0,1.0
0.586,0.26,xw,mixed,1.4155724623869577,1.4165906785026496,0.9996680726089471
0.586,0.26,xw,beta,1.549477346891741,1.584733251754392,0.9987997756065998
0.586,0.28500000000000003,,no,2.4885976858218966,0.0,0.0
0.586,0.28500000000000003,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.28500000000000003,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.28500000000000003,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.28500000000000003,x,no,1.6452423431928471,0.5658008429301622,0.976114244996868
0.586,0.28500000000000003,x,D,2.8414670830696847,-0.024232623669122065,0.0790009461669553
0.586,0.28500000000000003,x,mixed,1.5016516935947128,0.9707032178650729,0.9999518492682542
0.586,0.28500000000000003,x,beta,1.2971929632017127,1.426206234580503,0.9997626224550112
0.586,0.28500000000000003,w,no,2.115851916793662,0.6174148089938685,0.9997914868784162
